Quebra;Quebra2;Código;Descrição;Quantidade;Faturamento;Preço médio;Custo Total;Imposto Estadual;Imposto Federal;Lucro;Margem;Markup;Participação;Acumulado;Classificação;ICMS ST;Fecop ST
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033836840;DR BOTICA COL POC/AVENTURA 120ml;1,000;71,61;71,61;40,57;0,00;0,00;31,04;43,35;76,51;1,07;96,14;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033487851;MALBEC DES BDY SPR 100ml V4 PCK;1,000;37,83;37,83;8,51;0,00;0,00;29,32;77,50;344,54;1,01;97,14;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033512270;CBEM SAB BARRA NUVEM 4x80g;2,000;56,32;28,16;28,50;0,00;0,00;27,82;49,40;97,61;0,96;98,10;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033902194;CBEM DES COL BDY SPLSH DEL/CARAM 200ml;1,000;60,10;60,10;34,73;0,00;0,00;25,37;42,21;73,05;0,87;98,97;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033748938;EGEO DES BDY SPR DOLCE 100ml V8 PCK;1,000;48,24;48,24;24,05;0,00;0,00;24,19;50,15;100,58;0,83;99,80;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033759217;SOPHIE BATOM ROSA PINK 33g;1,000;24,06;24,06;11,40;0,00;0,00;12,66;52,62;111,05;0,43;100,23;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033520046;NSPA LOC RAD DES HID CPO AMEI DOUR 400ml;1,000;37,08;37,08;32,17;0,00;0,00;4,91;13,24;15,26;0,17;100,40;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033511457;CBEM SAB BARRA LEITE/MEL V8 2x80g;1,000;12,45;12,45;7,90;0,00;0,00;4,55;36,55;57,59;0,16;100,56;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033537457;BOTICOLL PORTINARI DES ANT AER ABSOL 75g;1,000;19,95;19,95;15,48;0,00;0,00;4,47;22,41;28,88;0,15;100,71;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033512157;QUASAR DES ANTIT AER BRAVE V3 75g;1,000;15,86;15,86;16,93;0,00;0,00;-1,07;-6,75;-6,32;-0,04;100,68;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908226;SACOLA M BOTICARIO INST/25;2,000;0,02;0,01;3,12;0,00;0,00;-3,10;-15500,00;-99,36;-0,11;100,57;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033957996;NSPA CR PERF DES HID CP AMX/INT PRM 50ml;2,000;0,02;0,01;4,46;0,00;0,00;-4,44;-22200,00;-99,55;-0,15;100,42;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908219;SACOLA P BOTICARIO INST/25;4,000;0,04;0,01;5,24;0,00;0,00;-5,20;-13000,00;-99,24;-0,18;100,24;C;;
18/08/2026;024671 - 24671 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033889716;LIZ DES COL D ESSENCE PRM 10ml;1,000;0,01;0,01;6,95;0,00;0,00;-6,94;-69400,00;-99,86;-0,24;100,00;C;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033888955;LIZ DES COL D ESSENCE 100ml;1,000;170,34;170,34;31,33;0,00;0,00;139,01;81,61;443,70;11,76;11,76;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033826858;EGEO DES COL BOMB BLACK C/CAR 90ml;1,000;164,90;164,90;61,82;0,00;0,00;103,08;62,51;166,74;8,72;20,48;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033826865;EGEO DES COL BLUE C/CAR 90ml;1,000;164,90;164,90;61,82;0,00;0,00;103,08;62,51;166,74;8,72;29,20;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033512362;CBEM DES COL BDY SPLSH PESSEGUR V2 200ml;2,000;132,19;66,09;36,50;0,00;0,00;95,69;72,39;262,16;8,10;37,30;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033718771;BOTICOLL CRAZY DES COL FEELINGS 100ml;2,000;160,35;80,17;80,64;0,00;0,00;79,71;49,71;98,85;6,74;44,04;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033818495;LINDA DES COL FELICIDADE V2 100ml;2,000;193,60;96,80;127,94;0,00;0,00;65,66;33,92;51,32;5,55;49,60;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033508815;CBEM DES COL BDY SPLSH DELEITE V3 200ml;2,000;133,24;66,62;73,82;0,00;0,00;59,42;44,60;80,49;5,03;54,62;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033539215;DR BOTICA COL POC/CORAC V2 120ml;1,000;98,90;98,90;40,98;0,00;0,00;57,92;58,56;141,34;4,90;59,52;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033877973;MAKE B BASE LIQ HYALURONIC 220Q 30ml;1,000;89,06;89,06;32,44;0,00;0,00;56,62;63,58;174,54;4,79;64,31;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033902989;LIZ CR DES HID CPO D ESSENCE 250g;1,000;72,95;72,95;16,85;0,00;0,00;56,10;76,90;332,94;4,75;69,06;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033855643;CBEM SAB BARRA DELEITE V2 4x80g;2,000;73,10;36,55;28,96;0,00;0,00;44,14;60,38;152,42;3,73;72,79;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033944996;CBEM SAB BARRA PESSEGURA V3 4x80g;2,000;63,66;31,83;21,60;0,00;0,00;42,06;66,07;194,72;3,56;76,35;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033595167;REF NSPA LOC DES HID CPO AMEI/NEG 350ml;1,000;68,86;68,86;27,05;0,00;0,00;41,81;60,72;154,57;3,54;79,89;A;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033867578;NSPA SAB LIQ PERF AMEIXA NEGRA V2 250ml;1,000;52,73;52,73;11,51;0,00;0,00;41,22;78,17;358,12;3,49;83,38;B;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033524686;BOTIK GEL LIM FAC MIC AC MAN/SAL 50g PRM;2,000;35,22;17,61;0,00;0,00;0,00;35,22;100,00;0,00;2,98;86,36;B;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033511235;CBEM DES COL BDY SPLSH BOA NOIT V2 200ml;1,000;70,98;70,98;36,88;0,00;0,00;34,10;48,04;92,46;2,88;89,24;B;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033520183;BOTI BABY SHAMP V2 400ml;1,000;57,70;57,70;27,37;0,00;0,00;30,33;52,56;110,81;2,57;91,81;B;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894468;LILY CR AC DES HID CP LEAU/LILY SOL 200g;1,000;77,52;77,52;47,24;0,00;0,00;30,28;39,06;64,10;2,56;94,37;B;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033498789;CBEM LOC DES HID CPO BOA NOITE V2 400ml;1,000;59,02;59,02;29,18;0,00;0,00;29,84;50,56;102,26;2,52;96,89;C;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033533886;NSPA SAB LIQ PERF AMEIXA 250ml;1,000;50,18;50,18;21,23;0,00;0,00;28,95;57,69;136,36;2,45;99,34;C;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033514366;DR BOTICA SAB BARRA POC/CORAG 3x80g V2;1,000;44,23;44,23;16,17;0,00;0,00;28,06;63,44;173,53;2,37;101,72;C;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033879823;ACCORDES DES BDY SPR V7 100ml;1,000;38,90;38,90;22,37;0,00;0,00;16,53;42,49;73,89;1,40;103,12;C;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033885190;MAKE B BAT GLOSSY C/AC POL NUDE V2 36g;1,000;43,47;43,47;27,23;0,00;0,00;16,24;37,36;59,64;1,37;104,49;C;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033894017;CX PRESENTE M BOTI INST/25 VDA;1,000;12,25;12,25;0,00;0,00;0,00;12,25;100,00;0,00;1,04;105,53;C;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908219;SACOLA P BOTICARIO INST/25;3,000;0,03;0,01;3,93;0,00;0,00;-3,90;-13000,00;-99,24;-0,33;105,20;C;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033908226;SACOLA M BOTICARIO INST/25;4,000;0,04;0,01;6,24;0,00;0,00;-6,20;-15500,00;-99,36;-0,52;104,67;C;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033534098;REF NSPA SAB LIQ CPO PERF AMEIXA 200ml;1,000;0,01;0,01;17,10;0,00;0,00;-17,09;-170900,00;-99,94;-1,45;103,23;C;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033534104;REF NSPA SAB LIQ CPO PERF AMEI/NEG 200ml;1,000;0,01;0,01;17,10;0,00;0,00;-17,09;-170900,00;-99,94;-1,45;101,78;C;;
19/08/2026;024303 - 24303 ACQUA DISTRIBUIDORA DE PERFUMES E;07891033520213;REF BOTI BABY SHAMP 350ml;1,000;0,01;0,01;21,05;0,00;0,00;-21,04;-210400,00;-99,95;-1,78;100,00;C;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033553570;MALBEC EDP 90ml;1,000;263,39;263,39;57,90;0,00;0,00;205,49;78,02;354,91;20,60;20,60;A;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033861545;ESTJ BOTIK ACIDO HIALURONICO V2;1,000;139,90;139,90;0,00;0,00;0,00;139,90;100,00;0,00;14,02;34,62;A;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033767007;LIZ DES COL 100ml;2,000;263,52;131,76;131,58;0,00;0,00;131,94;50,07;100,27;13,23;47,85;A;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033520299;BOTICOLL PORTINARI D/COL ABSOLUTO 100ml;1,000;174,90;174,90;81,31;0,00;0,00;93,59;53,51;115,10;9,38;57,23;A;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033482801;NSPA DES COL BDY SPLSH AMEI/NEG 200ml V2;1,000;103,42;103,42;20,07;0,00;0,00;83,35;80,59;415,30;8,35;65,58;A;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033766215;DREAM DES COL CEU/BAUN 200ml;1,000;119,90;119,90;43,17;0,00;0,00;76,73;63,99;177,74;7,69;73,28;A;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033878215;MAKE B PLT BL/FUS/CLIP ROS/FUS MINI 25g;1,000;74,09;74,09;19,84;0,00;0,00;54,25;73,22;273,44;5,44;78,71;A;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483037;FLORATTA DES COL RED V2 75ml;1,000;121,92;121,92;69,14;0,00;0,00;52,78;43,29;76,34;5,29;84,00;B;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511235;CBEM DES COL BDY SPLSH BOA NOIT V2 200ml;1,000;79,46;79,46;36,88;0,00;0,00;42,58;53,59;115,46;4,27;88,27;B;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033521104;DR BOTICA CR PENT POC/TR/NO LISOS 350ml;1,000;56,86;56,86;27,80;0,00;0,00;29,06;51,11;104,53;2,91;91,18;B;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033524686;BOTIK GEL LIM FAC MIC AC MAN/SAL 50g PRM;3,000;27,69;9,23;0,00;0,00;0,00;27,69;100,00;0,00;2,78;93,96;B;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033894703;BOTIK SRUM FAC ALT/POT VITAM/C PRM 10ml;1,000;29,69;29,69;7,27;0,00;0,00;22,42;75,51;308,39;2,25;96,21;C;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033508815;CBEM DES COL BDY SPLSH DELEITE V3 200ml;1,000;58,44;58,44;36,91;0,00;0,00;21,53;36,84;58,33;2,16;98,37;C;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033974368;CAIXA LACO M BOTI PAIS 2026 UNIT;2,000;21,53;10,76;0,00;0,00;0,00;21,53;100,00;0,00;2,16;100,52;C;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033574889;LIZ CREM DES HID CPO FLORA 250g;2,000;72,48;36,24;57,72;0,00;0,00;14,76;20,36;25,57;1,48;102,00;C;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033595174;REF NSPA LOC DES HID CPO AMEIXA 350ml;2,000;63,16;31,58;54,10;0,00;0,00;9,06;14,34;16,75;0,91;102,91;C;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033521630;INTENSE BAT CREM 250 V7 38g;1,000;18,25;18,25;15,96;0,00;0,00;2,29;12,55;14,35;0,23;103,14;C;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033867660;CBEM SAB LIQ CPO DELEITE 50ml;2,000;23,00;11,50;22,66;0,00;0,00;0,34;1,48;1,50;0,03;103,18;C;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033965847;SACOLA M AMOR 2026 2025 BOTI UNIT;4,000;0,04;0,01;0,00;0,00;0,00;0,04;100,00;0,00;0,00;103,18;C;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033492251;COFFEE D/COL UNIQ WOM FL/GOURM PRM 10ml;2,000;0,02;0,01;0,00;0,00;0,00;0,02;100,00;0,00;0,00;103,18;C;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033908219;SACOLA P BOTICARIO INST/25;2,000;0,02;0,01;2,62;0,00;0,00;-2,60;-13000,00;-99,24;-0,26;102,92;C;;
19/08/2026;024617 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033851249;CBEM LOC DES HID CPO DELEITE V3 400ml;1,000;0,01;0,01;29,15;0,00;0,00;-29,14;-291400,00;-99,97;-2,92;100,00;C;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033553570;MALBEC EDP 90ml;2,000;513,42;256,71;114,58;0,00;0,00;398,84;77,68;348,09;8,54;8,54;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033909537;GLAMOUR DES COL INTENSE 75ml;3,000;448,51;149,50;115,29;0,00;0,00;333,22;74,29;289,03;7,14;15,68;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033880195;BOTICA 214 EDP DARK MINT V3 90ml;2,000;376,86;188,43;95,76;0,00;0,00;281,10;74,59;293,55;6,02;21,70;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033767007;LIZ DES COL 100ml;2,000;278,31;139,15;72,48;0,00;0,00;205,83;73,96;283,98;4,41;26,10;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033479498;THE BLEND EDP 100ml V2;1,000;292,46;292,46;98,91;0,00;0,00;193,55;66,18;195,68;4,14;30,25;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033826889;EGEO DES COL DOLCE C/CAR 90ml;2,000;313,42;156,71;125,78;0,00;0,00;187,64;59,87;149,18;4,02;34,27;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033905133;MALBEC DES COL V7 100ml;1,000;219,90;219,90;44,75;0,00;0,00;175,15;79,65;391,40;3,75;38,02;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033861750;ESTJ HER CODE TOUCH NAT/25;1,000;242,91;242,91;84,84;0,00;0,00;158,07;65,07;186,32;3,38;41,40;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033843909;MALBEC DES COL MAGNETIC V3 100ml;1,000;219,90;219,90;62,79;0,00;0,00;157,11;71,45;250,22;3,36;44,77;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033491544;COFFEE DES COL UNIQ WOM FL/GOURM 100ml;1,000;189,90;189,90;42,07;0,00;0,00;147,83;77,85;351,39;3,17;47,93;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033493531;BOTICA 214 EDP PEON/APRCT 75ml V2;2,000;239,90;119,95;92,62;0,00;0,00;147,28;61,39;159,02;3,15;51,08;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483136;FLORATTA DES COL ROSE V4 75ml;1,000;166,22;166,22;30,72;0,00;0,00;135,50;81,52;441,08;2,90;53,99;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483105;FLORATTA DES COL BLUE V2 75ml;1,000;174,90;174,90;68,80;0,00;0,00;106,10;60,66;154,22;2,27;56,26;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033883646;QUASAR DES COL CLASSIC V2 100ml;1,000;127,73;127,73;28,10;0,00;0,00;99,63;78,00;354,56;2,13;58,39;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033880225;BOTICA 214 EDP FOUG/AR V/FIRENZ V2 90ml;1,000;195,90;195,90;97,05;0,00;0,00;98,85;50,46;101,85;2,12;60,51;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033587292;BOTICA 214 EDP SEV/DOR FOUG/AROM 90ml;1,000;189,97;189,97;93,61;0,00;0,00;96,36;50,72;102,94;2,06;62,57;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033483037;FLORATTA DES COL RED V2 75ml;1,000;130,01;130,01;35,52;0,00;0,00;94,49;72,68;266,02;2,02;64,60;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033861941;ESTJ CBEM DELEITE NAT/25;1,000;134,90;134,90;42,05;0,00;0,00;92,85;68,83;220,81;1,99;66,58;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033501199;MALBEC DES COL ULT BLEU 100ml;1,000;167,93;167,93;86,73;0,00;0,00;81,20;48,35;93,62;1,74;68,32;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033744381;ARBO DES COL 100ml V4;1,000;155,46;155,46;75,37;0,00;0,00;80,09;51,52;106,26;1,72;70,04;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033550838;NEXT COLONIA 75ml;1,000;107,90;107,90;31,37;0,00;0,00;76,53;70,93;243,96;1,64;71,68;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033877935;MAKE B BASE LIQ HYALURONIC 185F 30ml;1,000;100,00;100,00;33,25;0,00;0,00;66,75;66,75;200,75;1,43;73,11;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033850976;NSPA OL GLOR DES HID CPO AMEIX/NEG 200ml;1,000;91,70;91,70;27,21;0,00;0,00;64,49;70,33;237,01;1,38;74,49;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033830596;CELEBRE DES COL FOUG AROM FORC 100ml;1,000;110,29;110,29;45,91;0,00;0,00;64,38;58,37;140,23;1,38;75,87;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033766208;EGEO DES COL DOLCE 30ml;1,000;64,17;64,17;0,00;0,00;0,00;64,17;100,00;0,00;1,37;77,24;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033860593;SOPHIE SPLSH CPO/CAB SHIM CHAP/CIN 110ml;1,000;79,90;79,90;15,86;0,00;0,00;64,04;80,15;403,78;1,37;78,61;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033948994;CBEM GEL LIMP FAC FEIR TANGERINA PRM 50g;5,000;95,84;19,17;33,30;0,00;0,00;62,54;65,25;187,81;1,34;79,95;A;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033860616;SOPHIE SPLSH CPO/CAB SHIM AMIZ/IL 110ml;1,000;71,91;71,91;16,36;0,00;0,00;55,55;77,25;339,55;1,19;81,14;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033883950;CBEM DES COL BDY SPLSH ROS/ALG V4 200ml;1,000;92,04;92,04;36,52;0,00;0,00;55,52;60,32;152,03;1,19;82,33;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033511235;CBEM DES COL BDY SPLSH BOA NOIT V2 200ml;1,000;91,38;91,38;36,52;0,00;0,00;54,86;60,04;150,22;1,17;83,50;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033867684;FLORATTA SAB LIQ CPO RED 150ml;5,000;133,07;26,61;78,95;0,00;0,00;54,12;40,67;68,55;1,16;84,66;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033771837;LIZ CREM DES HID CPO 250g;1,000;68,96;68,96;14,86;0,00;0,00;54,10;78,45;364,06;1,16;85,82;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033586097;CASA 214 VELA PERF VANILLA SBLM 170g;2,000;149,90;74,95;91,10;0,00;5,47;53,33;35,58;64,54;1,14;86,96;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033595174;REF NSPA LOC DES HID CPO AMEIXA 350ml;1,000;62,35;62,35;10,40;0,00;0,00;51,95;83,32;499,52;1,11;88,07;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033508815;CBEM DES COL BDY SPLSH DELEITE V3 200ml;1,000;68,77;68,77;18,87;0,00;0,00;49,90;72,56;264,44;1,07;89,14;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033035304;CAIXA M INST 2021 VERDE ECONOMICA;14,000;48,11;3,44;0,00;0,00;0,00;48,11;100,00;0,00;1,03;90,17;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033499038;CBEM LOC DES HID CPO PESSEGURA V2 200ml;1,000;56,90;56,90;9,02;0,00;0,00;47,88;84,15;530,82;1,03;91,20;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033498963;CBEM LOC DES HID CPO ROS/ALG V3 200ml;1,000;55,19;55,19;9,38;0,00;0,00;45,81;83,00;488,38;0,98;92,18;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033520442;CELEBRE DES COL FEM AGORA 100ml;1,000;89,91;89,91;45,89;0,00;0,00;44,02;48,96;95,93;0,94;93,12;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033867554;NSPA SAB LIQ PERF ORQ/NOIRE V2 250ml;1,000;59,90;59,90;19,90;0,00;0,00;40,00;66,78;201,01;0,86;93,98;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033962938;GLAMOUR LOC DES HID CPO INTENSE 200ml;1,000;48,71;48,71;11,18;0,00;0,00;37,53;77,05;335,69;0,80;94,78;B;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033512362;CBEM DES COL BDY SPLSH PESSEGUR V2 200ml;1,000;70,90;70,90;36,49;0,00;0,00;34,41;48,53;94,30;0,74;95,52;C;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033013029;PMPCK LILY DES ANTIT AER 2x75g;1,000;59,85;59,85;26,15;0,00;0,00;33,70;56,31;128,87;0,72;96,24;C;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033896639;CBEM SAB BARRA DELEITE ESPEC 2x90g;2,000;51,00;25,50;19,92;0,00;0,00;31,08;60,94;156,02;0,67;96,91;C;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033954544;PMPCK QUASAR DES BODY SPRAY DEEP BLUE;1,000;65,02;65,02;34,03;0,00;0,00;30,99;47,66;91,07;0,66;97,57;C;;
19/08/2026;024668 - ACQUA DISTRIBUIDORA DE PERFUMES E COSMETICOS LTDA;07891033578825;LILY DES BDY SPR LEAU/LILY BLANC 100ml;1,000;38,09;38,09;8,63;0,00;0,00;29,46;77,34;341,37;0,63;98,20;C;;
