CICLO,CP,LOJA,REGIONAL,UF,CANAL,SKU,PRODUTO,UN DO MATERIAL,CATEGORIA,SUB CATEGORIA,CAMPANHA,MARCA,COLABORE,VOLUME PEDIDO SUGESTÃO,VOLUME PEDIDO COLOCADO,GIRO (%),VOLUME PEDIDO FATURADO,LOCAL
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89076,MAKE B BASE LIQ HYALURONIC 340Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89076,MAKE B BASE LIQ HYALURONIC 340Q 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89077,MAKE B BASE LIQ HYALURONIC 345N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89077,MAKE B BASE LIQ HYALURONIC 345N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89077,MAKE B BASE LIQ HYALURONIC 345N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89077,MAKE B BASE LIQ HYALURONIC 345N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,1,0.00%,1,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89077,MAKE B BASE LIQ HYALURONIC 345N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89077,MAKE B BASE LIQ HYALURONIC 345N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89153,"MAKE B CORRET LIQ HYAL 340Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89153,"MAKE B CORRET LIQ HYAL 340Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89153,"MAKE B CORRET LIQ HYAL 340Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89153,"MAKE B CORRET LIQ HYAL 340Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89153,"MAKE B CORRET LIQ HYAL 340Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89153,"MAKE B CORRET LIQ HYAL 340Q 6,8ml",BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89421,NSPA LOC DES HID CPO ORQ/NOIRE V2 200ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C12'26,NATIVA SPA,Não,4,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89421,NSPA LOC DES HID CPO ORQ/NOIRE V2 200ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C12'26,NATIVA SPA,Não,6,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89421,NSPA LOC DES HID CPO ORQ/NOIRE V2 200ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C12'26,NATIVA SPA,Não,5,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89421,NSPA LOC DES HID CPO ORQ/NOIRE V2 200ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C12'26,NATIVA SPA,Não,7,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89421,NSPA LOC DES HID CPO ORQ/NOIRE V2 200ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C12'26,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89421,NSPA LOC DES HID CPO ORQ/NOIRE V2 200ml,BOT,CUIDADOS COM A PELE,CUIDADOS COM O CORPO,BOLETO TURBINADO BOT C12'26,NATIVA SPA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89469,BOTIK SRUM FAC ALT/POT AC/HIAL PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,BOTIK,Não,42,20,15.00%,20,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89469,BOTIK SRUM FAC ALT/POT AC/HIAL PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,BOTIK,Não,56,20,65.00%,20,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89469,BOTIK SRUM FAC ALT/POT AC/HIAL PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,BOTIK,Não,50,20,5.00%,20,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89469,BOTIK SRUM FAC ALT/POT AC/HIAL PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,BOTIK,Não,17,10,10.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89469,BOTIK SRUM FAC ALT/POT AC/HIAL PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,BOTIK,Não,137,15,40.00%,15,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89469,BOTIK SRUM FAC ALT/POT AC/HIAL PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,BOTIK,Não,54,20,5.00%,20,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89552,MAKE B BASE LIQ HYALURONIC 120N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89552,MAKE B BASE LIQ HYALURONIC 120N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89552,MAKE B BASE LIQ HYALURONIC 120N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89552,MAKE B BASE LIQ HYALURONIC 120N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89552,MAKE B BASE LIQ HYALURONIC 120N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89552,MAKE B BASE LIQ HYALURONIC 120N 30ml,BOT,MAQUIAGEM,MAQUIAGEM ROSTO,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89576,MAKE B PINCEL MULTIF,BOT,ACESSÓRIOS,PINCÉIS,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89576,MAKE B PINCEL MULTIF,BOT,ACESSÓRIOS,PINCÉIS,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89576,MAKE B PINCEL MULTIF,BOT,ACESSÓRIOS,PINCÉIS,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89576,MAKE B PINCEL MULTIF,BOT,ACESSÓRIOS,PINCÉIS,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89576,MAKE B PINCEL MULTIF,BOT,ACESSÓRIOS,PINCÉIS,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,50.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89576,MAKE B PINCEL MULTIF,BOT,ACESSÓRIOS,PINCÉIS,LANÇAMENTO MAKE B,MAKE B.,Não,2,2,0.00%,2,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89653,EGEO DES COL VANILLA UBESESSION 90ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO EGEO,EGEO,Não,9,9,33.33%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89653,EGEO DES COL VANILLA UBESESSION 90ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO EGEO,EGEO,Não,3,10,25.00%,8,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89653,EGEO DES COL VANILLA UBESESSION 90ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO EGEO,EGEO,Não,41,30,60.00%,30,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89653,EGEO DES COL VANILLA UBESESSION 90ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO EGEO,EGEO,Não,41,30,6.67%,30,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89653,EGEO DES COL VANILLA UBESESSION 90ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO EGEO,EGEO,Não,28,20,40.00%,20,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89653,EGEO DES COL VANILLA UBESESSION 90ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO EGEO,EGEO,Não,22,22,46.15%,13,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89661,EGEO DES COL VANILLA UBESESSION PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,EGEO,Não,65,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89661,EGEO DES COL VANILLA UBESESSION PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,EGEO,Não,89,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89661,EGEO DES COL VANILLA UBESESSION PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,EGEO,Não,56,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89661,EGEO DES COL VANILLA UBESESSION PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,EGEO,Não,70,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89661,EGEO DES COL VANILLA UBESESSION PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,EGEO,Não,49,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,89661,EGEO DES COL VANILLA UBESESSION PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,EGEO,Não,14,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,89693,MATCH SHAMP ESC/HID 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,89693,MATCH SHAMP ESC/HID 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,89693,MATCH SHAMP ESC/HID 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,89693,MATCH SHAMP ESC/HID 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,89693,MATCH SHAMP ESC/HID 300ml,BOT,CABELOS,SHAMPOO/PRÉ-SHAMPOO,OMNICHANNEL C202612,MATCH,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,90219,CBEM DES COL BDY SPLSH DEL/CARAM 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,12,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,90219,CBEM DES COL BDY SPLSH DEL/CARAM 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,8,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,90219,CBEM DES COL BDY SPLSH DEL/CARAM 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,10,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,90219,CBEM DES COL BDY SPLSH DEL/CARAM 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,9,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,90219,CBEM DES COL BDY SPLSH DEL/CARAM 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,90219,CBEM DES COL BDY SPLSH DEL/CARAM 200ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,BOLETO TURBINADO BOT C12'26,CUIDE-SE BEM,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,90378,PMPCK FLORATTA DES BODY SPRAY RED,BOT,DESODORANTES,DESODORANTE FEMININO,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,90378,PMPCK FLORATTA DES BODY SPRAY RED,BOT,DESODORANTES,DESODORANTE FEMININO,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,90378,PMPCK FLORATTA DES BODY SPRAY RED,BOT,DESODORANTES,DESODORANTE FEMININO,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,90378,PMPCK FLORATTA DES BODY SPRAY RED,BOT,DESODORANTES,DESODORANTE FEMININO,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,90378,PMPCK FLORATTA DES BODY SPRAY RED,BOT,DESODORANTES,DESODORANTE FEMININO,OMNICHANNEL C202612,FLORATTA,Não,3,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,90805,ESTJ EGEO BOMB BLACK REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,EGEO,Não,4,4,50.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,90805,ESTJ EGEO BOMB BLACK REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,EGEO,Não,6,6,33.33%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,90805,ESTJ EGEO BOMB BLACK REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,EGEO,Não,4,4,0.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,90805,ESTJ EGEO BOMB BLACK REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,EGEO,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,90805,ESTJ EGEO BOMB BLACK REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,EGEO,Não,4,4,25.00%,4,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,90805,ESTJ EGEO BOMB BLACK REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,EGEO,Não,3,3,33.33%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,90812,ESTJ CBEM NUVEM REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,CUIDE-SE BEM,Não,10,6,0.00%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,90812,ESTJ CBEM NUVEM REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,CUIDE-SE BEM,Não,10,6,33.33%,6,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,90812,ESTJ CBEM NUVEM REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,CUIDE-SE BEM,Não,9,9,22.22%,9,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,90812,ESTJ CBEM NUVEM REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,CUIDE-SE BEM,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,90812,ESTJ CBEM NUVEM REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,CUIDE-SE BEM,Não,3,3,0.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,90812,ESTJ CBEM NUVEM REG/26,BOT,GIFTS,ESTOJO REGULAR,LANÇAMENTO KIT REGULAR,CUIDE-SE BEM,Não,14,10,0.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,90953,GLAMOUR DES COL INTENSE 75ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO GLAMOUR,GLAMOUR,Não,20,13,69.23%,13,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,90953,GLAMOUR DES COL INTENSE 75ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO GLAMOUR,GLAMOUR,Não,3,9,33.33%,9,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,90953,GLAMOUR DES COL INTENSE 75ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO GLAMOUR,GLAMOUR,Não,21,19,36.84%,19,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,90953,GLAMOUR DES COL INTENSE 75ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO GLAMOUR,GLAMOUR,Não,9,9,77.78%,9,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,90953,GLAMOUR DES COL INTENSE 75ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO GLAMOUR,GLAMOUR,Não,32,20,85.00%,20,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,90953,GLAMOUR DES COL INTENSE 75ml,BOT,PERFUMARIA,PERFUMARIA FEMININA,LANÇAMENTO GLAMOUR,GLAMOUR,Não,23,10,90.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24303,Regional NE-S,AL,LOJA,90954,GLAMOUR DES COL INTENSE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,GLAMOUR,Não,58,30,0.00%,30,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,90954,GLAMOUR DES COL INTENSE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,GLAMOUR,Não,82,50,0.00%,50,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24617,Regional NE-S,AL,LOJA,90954,GLAMOUR DES COL INTENSE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,GLAMOUR,Não,10,10,0.00%,10,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,90954,GLAMOUR DES COL INTENSE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,GLAMOUR,Não,88,50,4.00%,50,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,90954,GLAMOUR DES COL INTENSE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,GLAMOUR,Não,88,50,28.00%,50,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24670,Regional NE-S,AL,LOJA,90954,GLAMOUR DES COL INTENSE PRM 10ml,BOT,SUPORTE À VENDA,PRM,BOLETO PROMOCIONAL BOT C12'26,GLAMOUR,Não,94,50,12.00%,50,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24669,Regional NE-S,AL,LOJA,94536,BOTIK GEL CONC LIMP FAC AC/GLIC V3 150g,BOT,CUIDADOS FACIAIS,LIMPEZA,BOLETO TURBINADO BOT C12'26,BOTIK,Não,7,3,100.00%,3,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24668,Regional NE-S,AL,LOJA,94536,BOTIK GEL CONC LIMP FAC AC/GLIC V3 150g,BOT,CUIDADOS FACIAIS,LIMPEZA,BOLETO TURBINADO BOT C12'26,BOTIK,Não,7,0,0.00%,0,INTERIOR
Ciclo 12 - 2026,10258 - CP ALCINA MARIA,24671,Regional NE-S,AL,LOJA,94536,BOTIK GEL CONC LIMP FAC AC/GLIC V3 150g,BOT,CUIDADOS FACIAIS,LIMPEZA,BOLETO TURBINADO BOT C12'26,BOTIK,Não,6,0,0.00%,0,INTERIOR
